,Modelo_1,Modelo_2,Observado,Forecast,Upper,Lower
2024-04-28,ARIMAX,GARCH,77.0,94.30772442037797,209.0936064856717,34.104452731348026
2024-05-05,ARIMAX,GARCH,77.0,85.21305080247005,187.13766437861236,31.27188556467132
2024-05-12,ARIMAX,GARCH,61.0,77.02022171805015,167.37019038714374,28.727484269751056
2024-05-19,ARIMAX,GARCH,38.0,64.40304739356216,138.8110608514797,24.295334275033348
2024-05-26,ARIMAX,GARCH,28.0,47.41881846584116,103.25773850061644,17.51355581326483
2024-06-02,ARIMAX,GARCH,63.0,35.9381095331791,79.05397977424404,12.979520592927539
2024-06-09,ARIMAX,GARCH,54.0,43.588503083754794,95.06553579034903,16.03344058268152
2024-06-16,ARIMAX,GARCH,52.0,54.11867151598657,116.57631232359553,20.389005960193277
2024-06-23,ARIMAX,GARCH,50.0,52.402766032832496,111.69830361825674,20.074456703190894
2024-06-30,ARIMAX,GARCH,42.0,51.24797075803002,108.06970551132308,19.969484034920505
2024-07-07,ARIMAX,GARCH,35.0,45.8897926701063,95.87777069954548,18.121152423966194
2024-07-14,ARIMAX,GARCH,48.0,41.63227719792748,86.44377830926521,16.579533976291543
2024-07-21,ARIMAX,GARCH,41.0,42.529533300820425,87.25782963762502,17.268124203073565
2024-07-28,ARIMAX,GARCH,30.0,45.450275684688954,92.10745708578264,18.833843402290004
2024-08-04,ARIMAX,GARCH,36.0,36.524216065465765,74.4743955274595,14.939837035001608
2024-08-11,ARIMAX,GARCH,34.0,36.292462249656374,73.23210237731418,15.090856554335065
2024-08-18,ARIMAX,GARCH,24.0,39.2698921229817,78.26560076255689,16.66833368778512
2024-08-25,ARIMAX,GARCH,23.0,35.50086459750476,71.79072938599643,14.705785719310366
2024-09-01,ARIMAX,GARCH,11.0,26.826892472868426,54.74413673448229,10.89259923359009
2024-09-08,ARIMAX,GARCH,16.0,20.681645016470988,45.16098409309581,7.439162496432999
2024-09-15,ARIMAX,GARCH,29.0,17.82417635092663,38.742939120144584,6.423554746790267
2024-09-22,ARIMAX,GARCH,18.0,24.87904617020928,53.24183794920396,9.321769030460777
2024-09-29,ARIMAX,GARCH,25.0,21.319694402632045,45.53830555509161,7.974260450559834
2024-10-06,ARIMAX,GARCH,10.0,22.35140537412532,47.21356993006504,8.53220314728624
2024-10-13,ARIMAX,GARCH,14.0,16.880333524232146,37.40463990238035,5.863825632396608
2024-10-20,ARIMAX,GARCH,19.0,13.52568030826287,29.88949419242115,4.6642264118874746
2024-10-27,ARIMAX,GARCH,13.0,17.822447888775056,38.68903797004664,6.4375218282019775
2024-11-03,ARIMAX,GARCH,17.0,18.25181112114045,39.36168359020187,6.675460599962468
2024-11-10,ARIMAX,GARCH,19.0,16.16152414804561,34.615873486701624,5.950325779933913
2024-11-17,ARIMAX,GARCH,14.0,19.492959472265948,41.12936475071639,7.420928907502352
2024-11-24,ARIMAX,GARCH,13.0,18.702006445952403,39.33604209251376,7.147273784418433
2024-12-01,ARIMAX,GARCH,16.0,17.575679051714076,36.9421275047873,6.708682019508966
2024-12-08,ARIMAX,GARCH,22.0,19.167334834597572,39.77501263717093,7.4998530669602035
2024-12-15,ARIMAX,GARCH,17.0,23.51611877291239,48.10208065143879,9.48077823024424
2024-12-22,ARIMAX,GARCH,14.0,26.328148588756292,53.5526562570944,10.741345867583266
2024-12-29,ARIMAX,GARCH,20.0,20.931839415707135,43.845343879055505,8.086598388578087
