data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2019-06-23,201926,11.0,11,11,11,0.6269838,0.7335089,0,2,150140220192619589,2023-08-20,0,1.1504321,1499641,24.5714285714286,1E+2,1,0.0,0,99.2596905714286,95.1582434285714,25.7129871428571,27.2857142857143,2.0,,,,,38458
2019-06-16,201925,7.0,7,7,7,0.15962385,0.46677837,0,2,150140220192519589,2023-08-20,0,0.6293145,1499641,24.5714285714286,1E+2,1,0.0,0,99.5527114285714,97.5694514285714,25.6493505714286,26.7142857142857,4.0,,,,,38458
2019-06-09,201924,10.0,10,10,10,0.2894788,0.66682625,0,2,150140220192419589,2023-08-20,0,0.79455346,1499641,24.2857142857143,1E+2,1,0.0,0,98.4751935714286,94.1492565714286,25.4502165714286,26.8571428571429,0.0,,,,,38458
2019-06-02,201923,10.0,10,10,10,0.29081318,0.66682625,0,2,150140220192319589,2023-08-20,0,0.79577094,1499641,24.7142857142857,1E+2,1,0.0,0,99.7785228571429,97.5637488571429,25.7272728571429,27.2857142857143,3.0,,,,,38458
2019-05-26,201922,15.0,15,15,15,0.7718777,1.0002394,0,2,150140220192219589,2023-08-20,0,1.3333331,1499641,24.7142857142857,1E+2,1,0.0,0,99.4789828571429,96.7404121428571,25.7402594285714,28,3.0,,,,,38458
2019-05-19,201921,12.0,12,12,12,0.7369003,0.8001915,0,2,150140220192119589,2023-08-20,0,1.3118795,1499641,24.5714285714286,1E+2,1,0.0,0,99.0604285714286,96.032185,25.5454545714286,26.7142857142857,5.0,,,,,38458
2019-05-12,201920,13.0,13,13,13,0.8774345,0.86687416,0,2,150140220192019589,2023-08-20,0,1.6601583,1499641,24.2857142857143,1E+2,1,0.0,0,1E+2,1E+2,25.1844154285714,26.1428571428571,6.0,,,,,38458
2019-05-05,201919,8.0,8,8,8,0.5325306,0.53346103,0,2,150140220191919589,2023-08-20,0,1.0409576,1499641,25.1428571428571,1E+2,1,0.0,0,98.6193257142857,91.898437,26.0541122857143,27.7142857142857,1.0,,,,,38458
2019-04-28,201918,7.0,7,7,7,0.40683654,0.46677837,0,2,150140220191819589,2023-08-20,0,0.88790363,1499641,24.5714285714286,1E+2,1,0.0,0,98.9663565714286,95.78226,25.4025977142857,26.7142857142857,1.0,,,,,38458
2019-04-21,201917,8.0,8,8,8,0.44565585,0.53346103,0,2,150140220191719589,2023-08-20,0,0.93657035,1499641,24.4285714285714,1E+2,1,0.0,0,99.2339678571429,94.7919262857143,25.4985312857143,27,3.0,,,,,38458
2019-04-14,201916,8.0,8,8,8,0.36161253,0.53346103,0,2,150140220191619589,2023-08-20,0,0.8471789,1499641,24.5714285714286,1E+2,1,0.0,0,99.5274821428571,96.3984222857143,25.4039641428571,26.8571428571429,1.0,,,,,38458
2019-04-07,201915,7.0,7,7,7,0.25728613,0.46677837,0,2,150140220191519589,2023-08-20,0,0.7305489,1499641,24.2857142857143,1E+2,1,0.0,0,99.6365857142857,97.5985242857143,25.2489177142857,26,1.0,,,,,38458
2019-03-31,201914,12.0,12,12,12,0.66781,0.8001915,0,2,150140220191419589,2023-08-20,0,1.1994522,1499641,24.2857142857143,1E+2,1,0.0,0,99.1220814285714,96.7994957142857,25.1025971428571,26,3.0,,,,,38458
2019-03-24,201913,8.0,8,8,8,0.28539494,0.53346103,0,2,150140220191319589,2023-08-20,0,0.7713538,1499641,24.7142857142857,1E+2,1,0.0,0,99.7769242857143,98.3641114285714,25.4402597142857,26,4.0,,,,,38458
2019-03-17,201912,10.0,10,10,10,0.49098045,0.66682625,0,1,150140220191219589,2023-08-20,0,0.9901697,1499641,25,1E+2,1,0.0,0,99.0244307142857,96.0302015714286,25.7376625714286,26.7142857142857,2.0,,,,,38458
2019-03-10,201911,12.0,12,12,12,0.5806301,0.8001915,0,1,150140220191119589,2023-08-20,0,1.0868697,1499641,24.7142857142857,1E+2,1,0.0,0,98.1436842857143,92.945997,25.5844154285714,27.1428571428571,3.0,,,,,38458
2019-03-03,201910,9.0,9,9,9,0.1543723,0.6001436,0,1,150140220191019589,2023-08-20,0,0.6546829,1499641,24,1E+2,0,0.0,0,99.1338757142857,94.5501658571429,24.5974025714286,25.7142857142857,2.0,,,,,38458
2019-02-24,201909,9.0,9,9,9,0.07909706,0.6001436,0,1,150140220190919589,2023-08-20,0,0.5670394,1499641,24.1428571428571,1E+2,1,0.0,0,96.5352514285714,89.7851034285714,24.9610394285714,26.5714285714286,4.0,,,,,38458
2019-02-17,201908,15.0,15,15,15,0.42732048,1.0002394,0,1,150140220190819589,2023-08-20,0,0.93712705,1499641,24,100.881034857143,0,0.0,0,98.9519994285714,95.3527207142857,24.7792208571429,25.8571428571429,2.0,,,,,38458
2019-02-10,201907,17.0,17,17,17,0.66270804,1.1336046,0,2,150140220190719589,2023-08-20,0,1.1588842,1499641,25,1E+2,1,0.0,0,99.0312828571429,94.3908254285714,25.9714285714286,27.2857142857143,7.0,,,,,38458
2019-02-03,201906,17.0,17,17,17,0.70596737,1.1336046,0,2,150140220190619589,2023-08-20,0,1.2120514,1499641,24.4285714285714,1E+2,1,0.0,0,95.4302651428571,79.8257842857143,26.0246032857143,29,8.0,,,,,38458
2019-01-27,201905,15.0,15,15,15,0.46071765,1.0002394,0,2,150140220190519589,2023-08-20,0,0.96540064,1499641,24.5714285714286,1E+2,1,0.0,0,86.278412,60.3498661428571,27.7523291428571,32.1428571428571,1.0,,,,,38458
2019-01-20,201904,11.0,11,11,11,0.094747685,0.7335089,0,1,150140220190419589,2023-08-20,0,0.6138874,1499641,24.2857142857143,107.170042857143,1,0.0,0,93.0521528571429,69.7529004285714,26.4345237142857,31.1428571428571,5.0,,,,,38458
2019-01-13,201903,17.0,17,17,17,0.402783,1.1336046,0,1,150140220190319589,2023-08-20,0,0.9215015,1499641,24.4285714285714,1E+2,1,0.0,0,91.5572728571429,71.0381492857143,26.6845237142857,30.7142857142857,3.0,,,,,38458
2019-01-06,201902,16.0,16,16,16,0.63956624,1.0669221,0,1,150140220190219589,2023-08-20,0,1.1372916,1499641,23.8571428571429,1E+2,0,0.0,0,1E+2,1E+2,24.4587304285714,25,4.0,,,,,38458
2018-12-30,201901,25.0,25,25,25,0.9982485,1.6670656,0,1,150140220190119589,2023-08-20,0,2.8910456,1499641,24.5714285714286,1E+2,1,1.0,1,97.7852842857143,91.4413468571429,25.5571428571429,26.8571428571429,2.0,,,,,38458
2018-12-23,201852,14.0,14,14,14,0.9514604,0.93355674,0,1,150140220185219589,2023-08-20,0,2.0922937,1499641,23.7142857142857,1E+2,0,0.0,0,93.2808977142857,71.4589382857143,25.842316,28.5714285714286,3.0,,,,,38458
2018-12-16,201851,5.0,5,5,5,0.28959942,0.33341312,0,1,150140220185119589,2023-08-20,0,0.7312951,1499641,24,1E+2,0,0.0,0,90.7760328571429,66.7260551428571,26.625,31,1.0,,,,,38458
2018-12-09,201850,6.0,6,6,6,0.47523668,0.40009576,0,1,150140220185019589,2023-08-20,0,0.96623045,1499641,24,1E+2,0,0.0,0,92.1440001428571,65.0384861428571,26.2619048571429,31,2.0,,,,,38458
2018-12-02,201849,8.0,8,8,8,0.82352555,0.53346103,0,2,150140220184919589,2023-08-20,0,1.665609,1499641,24.1428571428571,1E+2,1,0.0,0,99.1300435714286,94.1502871428571,24.8535714285714,26,2.0,,,,,38458
2018-11-25,201848,7.0,7,7,7,0.7895276,0.46677837,0,2,150140220184819589,2023-08-20,0,1.5926803,1499641,25.1428571428571,1E+2,1,0.0,0,96.619222,89.6931835714286,25.9129871428571,27,1.0,,,,,38458
2018-11-18,201847,4.0,4,4,4,0.32548463,0.26673052,0,2,150140220184719589,2023-08-20,0,0.7522438,1499641,25.2857142857143,1E+2,1,0.0,0,87.6388162857143,72.0288042857143,27.1116882857143,29.2857142857143,1.0,,,,,38458
2018-11-11,201846,3.0,3,3,3,0.1551048,0.20004788,0,2,150140220184619589,2023-08-20,0,0.513085,1499641,25.4285714285714,99.1820557142857,1,0.0,0,86.1356214285714,70.2731661428571,27.2428571428571,29,0.0,,,,,38458
2018-11-04,201845,6.0,6,6,6,0.59909606,0.40009576,0,2,150140220184519589,2023-08-20,0,1.1557128,1499641,25.2857142857143,99.1761321428571,1,0.0,0,86.5277038571429,73.3263657142857,27.2,29,1.0,,,,,38458
2018-10-28,201844,7.0,7,7,7,0.7765659,0.46677837,0,2,150140220184419589,2023-08-20,0,1.5480591,1499641,25.5714285714286,98.3522642857143,1,0.0,0,88.5953934285714,72.6934257142857,27.1558442857143,29.2857142857143,0.0,,,,,38458
2018-10-21,201843,5.0,5,5,5,0.4565964,0.33341312,0,1,150140220184319589,2023-08-20,0,0.93694496,1499641,25.5714285714286,98.3522642857143,1,0.0,0,88.0216814285714,72.62494,27.025974,29.1428571428571,0.0,,,,,38458
2018-10-14,201842,4.0,4,4,4,0.19874114,0.26673052,0,1,150140220184219589,2023-08-20,0,0.60274124,1499641,25,1E+2,1,0.0,0,81.3752762857143,57.5930365714286,28.4022682857143,33,1.0,,,,,38458
2018-10-07,201841,3.0,3,3,3,0.11420993,0.20004788,0,1,150140220184119589,2023-08-20,0,0.4614425,1499641,25,1E+2,0,0.0,0,73.1807714285714,49.2821991428571,29.5535714285714,34.2857142857143,0.0,,,,,38458
2018-09-30,201840,11.0,11,11,11,0.7562231,0.7335089,0,2,150140220184019589,2023-08-20,0,1.3676358,1499641,25.1428571428571,99.1761321428571,1,0.0,0,81.5029535714286,61.6012195714286,27.9940477142857,31.1428571428571,5.0,,,,,38458
2018-09-23,201839,4.0,4,4,4,0.0134137655,0.26673052,0,2,150140220183919589,2023-08-20,0,0.3189531,1499641,24.7142857142857,1E+2,1,0.0,0,89.2223204285714,73.2210757142857,26.827922,29,1.0,,,,,38458
2018-09-16,201838,5.0,5,5,5,0.001164039,0.33341312,0,2,150140220183819589,2023-08-20,0,0.2602428,1499641,24.5714285714286,1E+2,1,0.0,0,91.9584562857143,75.7881244285714,26.329365,28.5714285714286,3.0,,,,,38458
2018-09-09,201837,15.0,15,15,15,0.029657273,1.0002394,0,2,150140220183719589,2023-08-20,0,0.55525345,1499641,24.5714285714286,1E+2,1,0.0,0,92.252877,80.7713587142857,26.4415582857143,28.2857142857143,2.0,,,,,38458
2018-09-02,201836,13.0,13,13,13,0.004308387,0.86687416,0,1,150140220183619589,2023-08-20,0,0.43660554,1499641,25.1428571428571,1E+2,1,0.0,0,92.7057905714286,77.7424837142857,26.6785711428571,28.7142857142857,5.0,,,,,38458
2018-08-26,201835,34.0,34,34,34,0.7942206,2.2672093,0,1,150140220183519589,2023-08-20,0,1.2316898,1499641,25.2857142857143,100.874288571429,1,0.0,1,92.3373457142857,76.98792,26.7272728571429,28.4285714285714,9.0,,,,,38458
2018-08-19,201834,33.0,33,33,33,0.81872934,2.2005267,0,1,150140220183419589,2023-08-20,0,1.2663056,1499641,24,1E+2,0,0.0,1,93.28875,77.6598572857143,25.9978351428571,28.1428571428571,5.0,,,,,38458
2018-08-12,201833,26.0,26,26,26,0.58602864,1.7337483,0,1,150140220183319589,2023-08-20,0,1.0625767,1499641,23.7142857142857,1E+2,0,0.0,1,89.9877271428571,70.562525,26.229654,28.7142857142857,3.0,,,,,38458
2018-08-05,201832,23.0,23,23,23,0.6661873,1.5337003,0,2,150140220183219589,2023-08-20,0,1.1382971,1499641,24.5714285714286,1E+2,1,0.0,1,82.068998,54.4215614285714,28.3095237142857,33.1428571428571,2.0,,,,,38458
2018-07-29,201831,33.0,33,33,33,0.9606819,2.2005267,0,2,150140220183119589,2023-08-20,0,1.6239071,1499641,24.4285714285714,1E+2,1,1.0,1,85.0168057142857,58.7762547142857,28.0178571428571,32.5714285714286,8.0,,,,,38458
2018-07-22,201830,14.0,14,14,14,0.019789241,0.93355674,0,1,150140220183019589,2023-08-20,0,0.5201684,1499641,24.8571428571429,1E+2,1,0.0,0,86.3716862857143,58.8254528571429,28.1071428571429,32.7142857142857,1.0,,,,,38458
2018-07-15,201829,15.0,15,15,15,0.0009929095,1.0002394,0,1,150140220182919589,2023-08-20,0,0.40869257,1499641,24.7142857142857,1E+2,1,0.0,0,87.5416605714286,66.4643267142857,27.306818,30.8571428571429,2.0,,,,,38458
2018-07-08,201828,30.0,30,30,30,0.012936571,2.0004787,0,1,150140220182819589,2023-08-20,0,0.6038605,1499641,23.7142857142857,1E+2,0,0.0,1,96.2439871428571,84.5694612857143,25.2337662857143,27.4285714285714,2.0,,,,,38458
2018-07-01,201827,31.0,31,31,31,0.00057547673,2.0671613,0,1,150140220182719589,2023-08-20,0,0.5009127,1499641,23.7142857142857,1E+2,0,0.0,1,99.4847828571429,96.78058,24.6831168571429,26,1.0,,,,,38458
2018-06-24,201826,51.0,51,51,51,0.033776443,3.4008138,0,1,150140220182619589,2023-08-20,0,0.7174796,1499641,24,1E+2,0,0.0,1,99.4205022857143,96.0734965714286,24.8311691428571,25.8571428571429,3.0,,,,,38458
2018-06-17,201825,67.0,67,67,67,0.15845196,4.467736,0,2,150140220182519589,2023-08-20,0,0.84752184,1499641,24.5714285714286,1E+2,1,0.0,1,97.4671635714286,90.6547065714286,25.5584414285714,26.8571428571429,9.0,,,,,38458
2018-06-10,201824,67.0,67,67,67,0.102912284,4.467736,0,2,150140220182419589,2023-08-20,0,0.8130378,1499641,24.7142857142857,1E+2,1,0.0,1,97.3039791428571,81.9905715714286,25.5844154285714,27.2857142857143,8.0,,,,,38458
2018-06-03,201823,84.0,84,84,84,0.61793965,5.601341,0,4,150140220182319589,2023-08-20,0,1.0478365,1499641,24.8571428571429,1E+2,1,0.0,2,99.2633,95.1446284285714,25.844156,27,11.0,,,,,38458
2018-05-27,201822,87.0,87,87,87,0.76942575,5.8013883,0,4,150140220182219589,2023-08-20,0,1.1215326,1499641,24.7142857142857,1E+2,1,0.0,2,99.9256414285714,99.1820557142857,25.2987014285714,26,9.0,,,,,38458
2018-05-20,201821,80.0,80,80,80,0.54409415,5.33461,0,2,150140220182119589,2023-08-20,0,1.0176972,1499641,24.8571428571429,1E+2,1,0.0,2,94.5048371428571,83.3388392857143,26.5822511428571,29,8.0,,,,,38458
2018-05-13,201820,75.0,75,75,75,0.38268876,5.001197,0,2,150140220182019589,2023-08-20,0,0.9531139,1499641,24.7142857142857,1E+2,1,0.0,1,85.0823485714286,54.3119365714286,28.3571431428571,34.5714285714286,6.0,,,,,38458
2018-05-06,201819,76.0,76,76,76,0.54419565,5.0678797,0,2,150140220181919589,2023-08-20,0,1.0182033,1499641,24.2857142857143,1E+2,1,0.0,1,89.1441235714286,55.157787,27.3630951428571,33.8571428571429,7.0,,,,,38458
2018-04-29,201818,91.0,91,91,91,0.90133256,6.068119,0,2,150140220181819589,2023-08-20,0,1.2219331,1499641,24.2857142857143,1E+2,1,0.0,2,90.3642914285714,63.6856711428571,26.9345237142857,32.4285714285714,8.0,,,,,38458
2018-04-22,201817,64.0,64,64,64,0.13062502,4.2676883,0,2,150140220181719589,2023-08-20,0,0.8278872,1499641,24.2857142857143,1E+2,1,0.0,1,89.3525535714286,59.0225285714286,27.5178568571429,33.4285714285714,6.0,,,,,38458
2018-04-15,201816,76.0,76,76,76,0.47081923,5.0678797,0,2,150140220181619589,2023-08-20,0,0.9882604,1499641,24.1428571428571,1E+2,1,0.0,1,97.3349485714286,88.4122871428571,25.5600648571429,27.8571428571429,3.0,,,,,38458
2018-04-04,201815,78.0,78,78,78,0.6212083,5.201245,0,4,150140220181519589,2023-08-20,0,1.0511744,1499641,24.1428571428571,1E+2,1,0.0,2,99.3772057142857,96.7582471428571,24.7857142857143,25.8571428571429,,,,,,38458
2018-04-01,201814,85.0,85,85,85,0.76728857,5.668023,0,2,150140220181419589,2023-08-20,0,1.1217991,1499641,24.4285714285714,1E+2,1,0.0,2,1E+2,1E+2,24.896104,25.4285714285714,18.0,,,,,38458
2018-03-25,201813,63.0,63,63,63,0.09332381,4.2010055,0,2,150140220181319589,2023-08-20,0,0.80096877,1499641,24.2857142857143,1E+2,1,0.0,1,99.6303357142857,96.75756,25.303896,26.4285714285714,10.0,,,,,38458
2018-03-18,201812,82.0,82,82,82,0.5779257,5.467975,0,2,150140220181219589,2023-08-20,0,1.0313413,1499641,24.7142857142857,107.170042857143,1,0.0,2,99.1364285714286,92.7785407142857,25.6673162857143,27,12.0,,,,,38458
2018-03-11,201811,75.0,75,75,75,0.42978188,5.001197,0,2,150140220181119589,2023-08-20,0,0.9717973,1499641,24.8571428571429,1E+2,1,0.0,1,96.9358965714286,90.0307795714286,25.5831165714286,26.4285714285714,13.0,,,,,38458
2018-03-04,201810,88.0,88,88,88,0.85350186,5.868071,0,2,150140220181019589,2023-08-20,0,1.1791254,1499641,24.5714285714286,1E+2,1,0.0,2,98.2823228571429,93.0307222857143,25.3766234285714,26.4285714285714,10.0,,,,,38458
2018-02-25,201809,71.0,71,71,71,0.5708486,4.7344666,0,2,150140220180919589,2023-08-20,0,1.0305587,1499641,24.7142857142857,1E+2,1,0.0,1,87.5591137142857,61.718174,27.3625542857143,32.2857142857143,7.0,,,,,38458
2018-02-18,201808,80.0,80,80,80,0.957927,5.33461,0,2,150140220180819589,2023-08-20,0,1.3403734,1499641,24.4285714285714,1E+2,1,1.0,2,98.6098992857143,91.6219871428571,24.9318182857143,26.2857142857143,8.0,,,,,38458
2018-02-11,201807,72.0,72,72,72,0.9718136,4.801149,0,2,150140220180719589,2023-08-20,0,1.4127352,1499641,24.4285714285714,99.1820557142857,1,1.0,1,96.7700677142857,88.0941444285714,25.3595237142857,27.2857142857143,9.0,,,,,38458
2018-02-04,201806,58.0,58,58,58,0.89504254,3.8675923,0,2,150140220180619589,2023-08-20,0,1.2797033,1499641,24.1428571428571,1E+2,1,0.0,1,94.7145714285714,88.0244202857143,25.5285714285714,27.1428571428571,10.0,,,,,38458
2018-01-28,201805,51.0,51,51,51,0.7852756,3.4008138,0,2,150140220180519589,2023-08-20,0,1.1761259,1499641,24.8571428571429,1E+2,1,0.0,1,98.7899755714286,94.4257608571429,25.4428571428571,26.2857142857143,7.0,,,,,38458
2018-01-21,201804,42.0,42,42,42,0.5549565,2.8006704,0,1,150140220180419589,2023-08-20,0,1.030694,1499641,24.7142857142857,1E+2,1,0.0,1,98.2400994285714,91.3395728571429,25.5571428571429,26.7142857142857,6.0,,,,,38458
2018-01-14,201803,43.0,43,43,43,0.8695715,2.867353,0,1,150140220180319589,2023-08-20,0,1.293264,1499641,24.5714285714286,1E+2,1,0.0,1,93.7519625714286,80.4161168571429,26.0690477142857,28.2857142857143,9.0,,,,,38458
2018-01-07,201802,47.0,47,47,47,0.9927905,3.1340835,0,1,150140220180219589,2023-08-20,0,1.7860757,1499641,23.2857142857143,102.809547142857,0,1.0,1,96.5339241428571,87.5186008571429,24.6936507142857,26.2857142857143,12.0,,,,,38458
2017-12-31,201801,34.0,34,34,34,0.8630897,2.2672093,0,2,150140220180119589,2023-08-20,0,1.3269101,1499641,24.7142857142857,1E+2,1,0.0,1,92.3782264285714,78.9558801428571,26.2142857142857,28,11.0,,,,,38458
2017-12-24,201752,18.0,18,18,18,0.08365069,1.2002872,0,2,150140220175219589,2023-08-20,0,0.6627028,1499641,24.2857142857143,1E+2,1,0.0,0,93.2808614285714,78.0247558571428,26.1035714285714,28.8571428571429,4.0,,,,,38458
2017-12-17,201751,28.0,28,28,28,0.55516684,1.8671135,0,2,150140220175119589,2023-08-20,0,1.0378373,1499641,24.4285714285714,1E+2,1,0.0,1,93.1114777142857,79.0318077142857,25.8103177142857,28.5714285714286,10.0,,,,,38458
2017-12-10,201750,27.0,27,27,27,0.6319631,1.8004309,0,1,150140220175019589,2023-08-20,0,1.0976144,1499641,24.5714285714286,99.1761321428571,1,0.0,1,93.1358121428571,84.1952107142857,26.0285714285714,27.5714285714286,12.0,,,,,38458
2017-12-03,201749,30.0,30,30,30,0.8019064,2.0004787,0,1,150140220174919589,2023-08-20,0,1.2589113,1499641,25.5714285714286,94.2209492857143,1,0.0,1,81.2372864285714,66.8154511428571,27.6107142857143,30.5714285714286,12.0,,,,,38458
2017-11-26,201748,24.0,24,24,24,0.37579665,1.600383,0,1,150140220174819589,2023-08-20,0,0.9151804,1499641,25.4285714285714,95.1345478571429,0,0.0,1,68.9574121428571,44.8277595714286,30.3630951428571,36,10.0,,,,,38458
2017-11-19,201747,19.0,19,19,19,0.13861105,1.2669699,0,1,150140220174719589,2023-08-20,0,0.7245328,1499641,25.1428571428571,92.6707914285714,0,0.0,0,68.5273671428571,43.9833234285714,30.0416668571429,35.8571428571429,10.0,,,,,38458
2017-11-12,201746,29.0,29,29,29,0.80566514,1.9337962,0,1,150140220174619589,2023-08-20,0,1.2691437,1499641,24.5,94.169825,0,0.0,1,65.522765,41.53826,30.083333,35.5,18.0,,,,,38458
2017-11-05,201745,32.0,32,32,32,0.92107856,2.1338441,0,1,150140220174519589,2023-08-20,0,1.470774,1499641,24.57,,0,0.0,1,,44.844434,,,13.0,,,,,38458
2017-10-29,201744,17.0,17,17,17,0.22491641,1.1336046,0,1,150140220174419589,2023-08-20,0,0.78554046,1499641,24.64,,0,0.0,0,,48.150608,,,8.0,,,,,38458
2017-10-22,201743,22.0,22,22,22,0.6737864,1.4670178,0,1,150140220174319589,2023-08-20,0,1.1493357,1499641,24.71,,0,0.0,0,,51.456782,,,8.0,,,,,38458
2017-10-15,201742,25.0,25,25,25,0.91398805,1.6670656,0,2,150140220174219589,2023-08-20,0,1.5299196,1499641,24.78,,1,0.0,1,,54.762956,,,5.0,,,,,38458
2017-10-08,201741,19.0,19,19,19,0.72093165,1.2669699,0,2,150140220174119589,2023-08-20,0,1.2179801,1499641,24.85,,1,0.0,0,,58.06913,,,9.0,,,,,38458
2017-10-01,201740,14.0,14,14,14,0.37345004,0.93355674,0,2,150140220174019589,2023-08-20,0,0.8897511,1499641,24.92,,1,0.0,0,,61.375304,,,5.0,,,,,38458
2017-09-24,201739,16.0,16,16,16,0.54797786,1.0669221,0,2,150140220173919589,2023-08-20,0,1.043423,1499641,24.99,,1,0.0,0,,64.681478,,,9.0,,,,,38458
2017-09-17,201738,16.0,16,16,16,0.6318701,1.0669221,0,2,150140220173819589,2023-08-20,0,1.1286795,1499641,25.06,,1,0.0,0,,67.987652,,,7.0,,,,,38458
2017-09-10,201737,16.0,16,16,16,0.60416675,1.0669221,0,2,150140220173719589,2023-08-20,0,1.0989095,1499641,25.13,,1,0.0,0,,71.293826,,,4.0,,,,,38458
2017-09-03,201736,15.0,15,15,15,0.32635158,1.0002394,0,2,150140220173619589,2023-08-20,0,0.8555481,1499641,25.2,98.8,1,0.0,0,87.704232,74.6,27.0365076,29.4,4.0,,,,,38458
2017-08-27,201735,9.0,9,9,9,0.0312724,0.6001436,0,2,150140220173519589,2023-08-20,0,0.4860732,1499641,25.8571428571429,96.8571428571429,1,0.0,0,89.6834414285714,78.5714285714286,26.8450835714286,28.4285714285714,1.0,,,,,38458
2017-08-20,201734,22.0,22,22,22,0.78731805,1.4670178,0,2,150140220173419589,2023-08-20,0,1.288301,1499641,25.5714285714286,97.5714285714286,1,0.0,0,89.3903057142857,79.7142857142857,26.8299318571429,28,11.0,,,,,38458
2017-08-13,201733,20.0,20,20,20,0.68980795,1.3336525,0,2,150140220173319589,2023-08-20,0,1.1749643,1499641,25,1E+2,1,0.0,0,92.214285,81.5,26.486607,28,4.0,,,,,38458
2017-08-06,201732,16.0,16,16,16,0.30856106,1.0669221,0,2,150140220173219589,2023-08-20,0,0.8457906,1499641,25.4,1E+2,1,0.0,0,95.057142,83,26.2928572,27.8,3.0,,,,,38458
2017-07-30,201731,14.0,14,14,14,0.17089759,0.93355674,0,2,150140220173119589,2023-08-20,0,0.72112364,1499641,24.7142857142857,1E+2,1,0.0,0,98.1862242857143,95.1428571428571,25.7372447142857,26.5714285714286,2.0,,,,,38458
2017-07-23,201730,22.0,22,22,22,0.7168964,1.4670178,0,2,150140220173019589,2023-08-20,0,1.1960337,1499641,25.4285714285714,99.1428571428571,1,0.0,0,95.875,92.2857142857143,26.1096941428571,27,3.0,,,,,38458
2017-07-16,201729,20.0,20,20,20,0.63712144,1.3336525,0,2,150140220172919589,2023-08-20,0,1.1194588,1499641,24.2857142857143,1E+2,1,0.0,0,99.0515878571429,95.2857142857143,25.0907032857143,26.4285714285714,4.0,,,,,38458
2017-07-09,201728,18.0,18,18,18,0.43771714,1.2002872,0,2,150140220172819589,2023-08-20,0,0.95026845,1499641,24.4285714285714,1E+2,1,0.0,0,99.3443871428571,96.7142857142857,25.0005102857143,25.8571428571429,1.0,,,,,38458
2017-07-02,201727,17.0,17,17,17,0.253023,1.1336046,0,2,150140220172719589,2023-08-20,0,0.8074693,1499641,24.1428571428571,1E+2,1,0.0,0,96.0841842857143,88.8571428571429,25.4251701428571,26.7142857142857,0.0,,,,,38458
2017-06-25,201726,18.0,18,18,18,0.2097405,1.2002872,0,2,150140220172619589,2023-08-20,0,0.7786303,1499641,24.7142857142857,1E+2,1,0.0,0,97.8979585714286,88.5714285714286,25.3049888571429,25.7142857142857,1.0,,,,,38458
2017-06-18,201725,22.0,22,22,22,0.2810728,1.4670178,0,2,150140220172519589,2023-08-20,0,0.8468738,1499641,24.5714285714286,1E+2,1,0.0,0,99.7857142857143,99.1428571428571,25.4285714285714,26.5714285714286,2.0,,,,,38458
2017-06-11,201724,23.0,23,23,23,0.14270684,1.5337003,0,2,150140220172419589,2023-08-20,0,0.7477816,1499641,24.7142857142857,1E+2,1,0.0,1,97.0264557142857,92.7142857142857,25.8210505714286,27.4285714285714,1.0,,,,,38458
2017-06-04,201723,24.0,24,24,24,0.050707284,1.600383,0,2,150140220172319589,2023-08-20,0,0.6554135,1499641,25.1428571428571,1E+2,1,0.0,1,98.9846942857143,93.7142857142857,25.8877551428571,27.1428571428571,4.0,,,,,38458
2017-05-28,201722,31.0,31,31,31,0.107942775,2.0671613,0,2,150140220172219589,2023-08-20,0,0.7478029,1499641,25.1428571428571,99.1428571428571,1,0.0,1,97.4107142857143,94,26.125,26.7142857142857,4.0,,,,,38458
2017-05-21,201721,36.0,36,36,36,0.22439763,2.4005744,0,2,150140220172119589,2023-08-20,0,0.84351027,1499641,25.5714285714286,1E+2,1,0.0,1,98.3214285714286,96.1428571428571,26.1326531428571,27,4.0,,,,,38458
2017-05-14,201720,45.0,45,45,45,0.7219876,3.000718,0,2,150140220172019589,2023-08-20,0,1.1359961,1499641,24.8571428571429,1E+2,1,0.0,1,97.185185,93.7142857142857,26.1051585714286,27.5714285714286,5.0,,,,,38458
2017-05-07,201719,44.0,44,44,44,0.8851726,2.9340355,0,2,150140220171919589,2023-08-20,0,1.3134966,1499641,24.8571428571429,1E+2,1,0.0,1,98.8928571428571,94.1428571428571,25.4563491428571,27.1428571428571,6.0,,,,,38458
2017-04-30,201718,43.0,43,43,43,0.94246614,2.867353,0,2,150140220171819589,2023-08-20,0,1.4487263,1499641,24.7142857142857,1E+2,1,0.0,1,98.8571428571429,94.5714285714286,25.6884354285714,27.1428571428571,2.0,,,,,38458
2017-04-23,201717,33.0,33,33,33,0.5843532,2.2005267,0,2,150140220171719589,2023-08-20,0,1.0542194,1499641,24.7142857142857,1E+2,1,0.0,1,98.1523808571429,94.1428571428571,25.5890588571429,26.8571428571429,3.0,,,,,38458
2017-04-16,201716,23.0,23,23,23,0.060830727,1.5337003,0,2,150140220171619589,2023-08-20,0,0.6642879,1499641,24.4285714285714,1E+2,1,0.0,1,98.2472528571429,94.5714285714286,25.4625194285714,26.5714285714286,0.0,,,,,38458
